IDENTIFICADOR;VALOR1;VALOR2;VALOR3;VALOR4;VALOR5
900570383;DICIEMBRE.wav;INTERNET DEDICADO 1-1.wav;444298;NOVIEMBRE.wav;
900606776;DICIEMBRE.wav;INTERNET.wav;80344;NOVIEMBRE.wav;
900635878;DICIEMBRE.wav;TELEFONIA.wav;10529;NOVIEMBRE.wav;
900237601;DICIEMBRE.wav;TELEFONIA.wav;16169;NOVIEMBRE.wav;
900262189;DICIEMBRE.wav;TELEVISION.wav;98073;NOVIEMBRE.wav;
900292245;DICIEMBRE.wav;VOZ PLUS.wav;259;NOVIEMBRE.wav;
900307028;DICIEMBRE.wav;TRONCAL SIP.wav;37711;NOVIEMBRE.wav;
900324132;DICIEMBRE.wav;INTERNET.wav;20837;NOVIEMBRE.wav;
900357328;DICIEMBRE.wav;TELEFONIA.wav;26189;NOVIEMBRE.wav;
900381702;DICIEMBRE.wav;INTERNET.wav;36176;NOVIEMBRE.wav;
900387375;DICIEMBRE.wav;INTERNET.wav;36176;NOVIEMBRE.wav;
900415358;DICIEMBRE.wav;INTERNET.wav;25470;NOVIEMBRE.wav;
900092284;DICIEMBRE.wav;TELEFONIA.wav;8345;NOVIEMBRE.wav;
890980998;DICIEMBRE.wav;INTERNET DEDICADO 1-1.wav;395638;NOVIEMBRE.wav;
8221612;DICIEMBRE.wav;TELEFONIA.wav;19987;NOVIEMBRE.wav;
8291205;DICIEMBRE.wav;DUO_TO_BA.wav;6340;NOVIEMBRE.wav;
830509932;DICIEMBRE.wav;INTERNET.wav;732870;NOVIEMBRE.wav;
8313919;DICIEMBRE.wav;TELEFONIA.wav;29866;NOVIEMBRE.wav;
860001449;DICIEMBRE.wav;TELEFONIA.wav;12201;NOVIEMBRE.wav;
890904598;DICIEMBRE.wav;VOZ PLUS.wav;19117;NOVIEMBRE.wav;
811012820;DICIEMBRE.wav;DUO_TO_BA.wav;5677;NOVIEMBRE.wav;
811015807;DICIEMBRE.wav;TELEFONIA.wav;64677;NOVIEMBRE.wav;
811020078;DICIEMBRE.wav;TELEFONIA.wav;12727;NOVIEMBRE.wav;
811026258;DICIEMBRE.wav;INTERNET.wav;24065;NOVIEMBRE.wav;
811032833;DICIEMBRE.wav;TELEFONIA.wav;48536;NOVIEMBRE.wav;
811034980;DICIEMBRE.wav;INTERNET.wav;57736;NOVIEMBRE.wav;
811043680;DICIEMBRE.wav;TRONCAL SIP.wav;44653;NOVIEMBRE.wav;
800120681;DICIEMBRE.wav;TELEFONIA.wav;26036;NOVIEMBRE.wav;
800168083;DICIEMBRE.wav;TELEVISION.wav;5341;NOVIEMBRE.wav;
800183767;DICIEMBRE.wav;TRONCAL SIP.wav;60520;NOVIEMBRE.wav;
8011125;DICIEMBRE.wav;DUO_TO_BA.wav;23236;NOVIEMBRE.wav;
802010733;DICIEMBRE.wav;OFFICE 365.wav;139371;NOVIEMBRE.wav;
811001810;DICIEMBRE.wav;INTERNET.wav;97589;NOVIEMBRE.wav;
811002192;DICIEMBRE.wav;INTERNET.wav;10161;NOVIEMBRE.wav;
71641201;DICIEMBRE.wav;DUO_TO_BA.wav;23226;NOVIEMBRE.wav;
71672733;DICIEMBRE.wav;TRIO.wav;18310;NOVIEMBRE.wav;
71777904;DICIEMBRE.wav;TELEFONIA.wav;15715;NOVIEMBRE.wav;
71783974;DICIEMBRE.wav;TELEVISION.wav;9342;NOVIEMBRE.wav;
800058809;DICIEMBRE.wav;TELEFONIA.wav;31199;NOVIEMBRE.wav;
800103826;DICIEMBRE.wav;CYBER SECURITY.wav;13675;NOVIEMBRE.wav;
800119086;DICIEMBRE.wav;EQUIPOS.wav;4571;NOVIEMBRE.wav;
62969;DICIEMBRE.wav;TELEFONIA.wav;9114;NOVIEMBRE.wav;
70138428;DICIEMBRE.wav;TELEVISION.wav;13676;NOVIEMBRE.wav;
70729483;DICIEMBRE.wav;TELEFONIA.wav;12801;NOVIEMBRE.wav;
70783113;DICIEMBRE.wav;TELEVISION.wav;8901;NOVIEMBRE.wav;
71221698;DICIEMBRE.wav;TELEVISION.wav;7930;NOVIEMBRE.wav;
71226802;DICIEMBRE.wav;TELEVISION.wav;12110;NOVIEMBRE.wav;
71361304;DICIEMBRE.wav;VOZ PLUS.wav;96;NOVIEMBRE.wav;
43003798;DICIEMBRE.wav;TELEFONIA.wav;23041;NOVIEMBRE.wav;
43345419;DICIEMBRE.wav;INTERNET.wav;8506;NOVIEMBRE.wav;
43582442;DICIEMBRE.wav;TELEVISION.wav;4113;NOVIEMBRE.wav;
43753630;DICIEMBRE.wav;INTERNET.wav;75644;NOVIEMBRE.wav;
43991354;DICIEMBRE.wav;INTERNET.wav;19252;NOVIEMBRE.wav;
52406610;DICIEMBRE.wav;DUO_TO_BA.wav;36999;NOVIEMBRE.wav;
52983076;DICIEMBRE.wav;DUO_TV_BA.wav;558;NOVIEMBRE.wav;
21809778;DICIEMBRE.wav;TELEFONIA.wav;14614;NOVIEMBRE.wav;
24176672;DICIEMBRE.wav;TRIO.wav;1116;NOVIEMBRE.wav;
3400228;DICIEMBRE.wav;DUO_TO_BA.wav;13060;NOVIEMBRE.wav;
34972218;DICIEMBRE.wav;INTERNET.wav;5835;NOVIEMBRE.wav;
41756738;DICIEMBRE.wav;TELEFONIA.wav;16538;NOVIEMBRE.wav;
42889051;DICIEMBRE.wav;TELEFONIA.wav;4718;NOVIEMBRE.wav;
42965373;DICIEMBRE.wav;INTERNET.wav;11900;NOVIEMBRE.wav;
1037652209;DICIEMBRE.wav;INTERNET.wav;8506;NOVIEMBRE.wav;
1040046832;DICIEMBRE.wav;TELEFONIA.wav;53898;NOVIEMBRE.wav;
1041230214;DICIEMBRE.wav;VOZ PLUS.wav;7250;NOVIEMBRE.wav;
1056300564;DICIEMBRE.wav;TRIO.wav;558;NOVIEMBRE.wav;
1085285459;DICIEMBRE.wav;TRIO.wav;558;NOVIEMBRE.wav;
1016077175;DICIEMBRE.wav;TELEVISION.wav;558;NOVIEMBRE.wav;
1017128383;DICIEMBRE.wav;INTERNET.wav;73192;NOVIEMBRE.wav;
1017216058;DICIEMBRE.wav;INTERNET.wav;87532;NOVIEMBRE.wav;
1017225716;DICIEMBRE.wav;TELEVISION.wav;9677;NOVIEMBRE.wav;
1035224764;DICIEMBRE.wav;INTERNET.wav;137714;NOVIEMBRE.wav;
1036646401;DICIEMBRE.wav;TRIO.wav;13857;NOVIEMBRE.wav;
1036954439;DICIEMBRE.wav;INTERNET.wav;24397;NOVIEMBRE.wav;
1000119907;DICIEMBRE.wav;TRIO.wav;223488;NOVIEMBRE.wav;
1001361677;DICIEMBRE.wav;DUO_TO_BA.wav;4466;NOVIEMBRE.wav;
1007406922;DICIEMBRE.wav;DUO_TO_BA.wav;3871;NOVIEMBRE.wav;
98630443;DICIEMBRE.wav;TELEVISION.wav;22558;NOVIEMBRE.wav;
98646701;DICIEMBRE.wav;TELEVISION.wav;10787;NOVIEMBRE.wav;
8240841;DICIEMBRE.wav;INTERNET.wav;17900;NOVIEMBRE.wav;
8287922;DICIEMBRE.wav;TELEFONIA.wav;2258;NOVIEMBRE.wav;
8292518;DICIEMBRE.wav;TELEVISION.wav;1348;NOVIEMBRE.wav;
890910762;DICIEMBRE.wav;TELEFONIA.wav;6368;NOVIEMBRE.wav;
890921303;DICIEMBRE.wav;TELEFONIA.wav;1273;NOVIEMBRE.wav;
890981217;DICIEMBRE.wav;TELEFONIA PBX.wav;27546;NOVIEMBRE.wav;
91280391;DICIEMBRE.wav;TELEFONIA.wav;11000;NOVIEMBRE.wav;
7179725;DICIEMBRE.wav;TELEFONIA.wav;419;NOVIEMBRE.wav;
79988681;DICIEMBRE.wav;TELEVISION.wav;2895;NOVIEMBRE.wav;
800006208;DICIEMBRE.wav;TELEFONIA.wav;8872;NOVIEMBRE.wav;
800006496;DICIEMBRE.wav;TELEFONIA.wav;10321;NOVIEMBRE.wav;
800035488;DICIEMBRE.wav;TELEFONIA.wav;12285;NOVIEMBRE.wav;
800203463;DICIEMBRE.wav;TELEFONIA PBX.wav;38901;NOVIEMBRE.wav;
80226620;DICIEMBRE.wav;TELEFONIA PBX.wav;22017;NOVIEMBRE.wav;
70104732;DICIEMBRE.wav;TELEFONIA PBX.wav;4392;NOVIEMBRE.wav;
70567232;DICIEMBRE.wav;INTERNET.wav;14900;NOVIEMBRE.wav;
70568034;DICIEMBRE.wav;TELEVISION.wav;3371;NOVIEMBRE.wav;
71221317;DICIEMBRE.wav;INTERNET.wav;14900;NOVIEMBRE.wav;
71372439;DICIEMBRE.wav;TELEVISION.wav;4051;NOVIEMBRE.wav;
71610593;DICIEMBRE.wav;TELEVISION.wav;5242;NOVIEMBRE.wav;
71701870;DICIEMBRE.wav;TELEFONIA.wav;39356;NOVIEMBRE.wav;
71711561;DICIEMBRE.wav;TELEVISION.wav;3371;NOVIEMBRE.wav;
71741116;DICIEMBRE.wav;TELEVISION.wav;16213;NOVIEMBRE.wav;
52122;DICIEMBRE.wav;TELEFONIA PBX.wav;10102;NOVIEMBRE.wav;
550216;DICIEMBRE.wav;TELEFONIA.wav;42778;NOVIEMBRE.wav;
43646076;DICIEMBRE.wav;TELEVISION.wav;3971;NOVIEMBRE.wav;
43678929;DICIEMBRE.wav;INTERNET.wav;17013;NOVIEMBRE.wav;
43470379;DICIEMBRE.wav;TELEVISION.wav;1348;NOVIEMBRE.wav;
43574746;DICIEMBRE.wav;INTERNET.wav;67914;NOVIEMBRE.wav;
43031470;DICIEMBRE.wav;TELEFONIA.wav;1936;NOVIEMBRE.wav;
43067974;DICIEMBRE.wav;TELEVISION.wav;20518;NOVIEMBRE.wav;
3574764;DICIEMBRE.wav;TELEFONIA.wav;25279;NOVIEMBRE.wav;
26455775;DICIEMBRE.wav;DUO_TO_BA.wav;2447;NOVIEMBRE.wav;
32076606;DICIEMBRE.wav;TELEVISION.wav;1655;NOVIEMBRE.wav;
32203141;DICIEMBRE.wav;TRIO.wav;11364;NOVIEMBRE.wav;
21812147;DICIEMBRE.wav;TELEFONIA.wav;30609;NOVIEMBRE.wav;
1193125512;DICIEMBRE.wav;DUO_TO_TV.wav;8155;NOVIEMBRE.wav;
1193509078;DICIEMBRE.wav;TELEVISION.wav;4308;NOVIEMBRE.wav;
1143369249;DICIEMBRE.wav;DUO_TV_BA.wav;13387;NOVIEMBRE.wav;
1128406483;DICIEMBRE.wav;TELEFONIA.wav;4767;NOVIEMBRE.wav;
1015276597;DICIEMBRE.wav;TELEVISION.wav;1348;NOVIEMBRE.wav;
1017173835;DICIEMBRE.wav;TELEVISION.wav;2978;NOVIEMBRE.wav;
900118700;DICIEMBRE.wav;TELEFONIA.wav;5460;NOVIEMBRE.wav;
94531837;DICIEMBRE.wav;TELEVISION.wav;19552;NOVIEMBRE.wav;
890985709;DICIEMBRE.wav;TELEVISION.wav;25807;NOVIEMBRE.wav;
98524590;DICIEMBRE.wav;TELEVISION.wav;2023;NOVIEMBRE.wav;
71658127;DICIEMBRE.wav;TELEFONIA.wav;2799423;NOVIEMBRE.wav;
71684423;DICIEMBRE.wav;TELEVISION.wav;17529;NOVIEMBRE.wav;
71775135;DICIEMBRE.wav;INTERNET.wav;17900;NOVIEMBRE.wav;
71788889;DICIEMBRE.wav;INTERNET.wav;78856;NOVIEMBRE.wav;
73187609;DICIEMBRE.wav;TELEVISION.wav;576;NOVIEMBRE.wav;
589386;DICIEMBRE.wav;TELEFONIA.wav;6808;NOVIEMBRE.wav;
70117132;DICIEMBRE.wav;TELEFONIA PBX.wav;47717;NOVIEMBRE.wav;
70420019;DICIEMBRE.wav;TELEVISION.wav;2697;NOVIEMBRE.wav;
70552762;DICIEMBRE.wav;TELEVISION.wav;7416;NOVIEMBRE.wav;
70564923;DICIEMBRE.wav;TELEFONIA.wav;14807;NOVIEMBRE.wav;
71222378;DICIEMBRE.wav;TELEVISION.wav;10787;NOVIEMBRE.wav;
43795542;DICIEMBRE.wav;INTERNET.wav;17900;NOVIEMBRE.wav;
43474514;DICIEMBRE.wav;INTERNET.wav;17900;NOVIEMBRE.wav;
42885591;DICIEMBRE.wav;TELEFONIA.wav;1704;NOVIEMBRE.wav;
43019265;DICIEMBRE.wav;TELEFONIA.wav;18817;NOVIEMBRE.wav;
3383617;DICIEMBRE.wav;DUO_TV_BA.wav;56485;NOVIEMBRE.wav;
21401745;DICIEMBRE.wav;DUO_TO_BA.wav;3988;NOVIEMBRE.wav;
1036662059;DICIEMBRE.wav;INTERNET.wav;13458;NOVIEMBRE.wav;
1040750141;DICIEMBRE.wav;TELEVISION.wav;11914;NOVIEMBRE.wav;
1128279193;DICIEMBRE.wav;INTERNET.wav;17900;NOVIEMBRE.wav;
15300367;DICIEMBRE.wav;TELEFONIA.wav;18447;NOVIEMBRE.wav;
1096188021;DICIEMBRE.wav;TRIO.wav;1116;NOVIEMBRE.wav;
8348064;DICIEMBRE.wav;TELEVISION.wav;29900;NOVIEMBRE.wav;
43181200;DICIEMBRE.wav;TELEVISION.wav;2894;NOVIEMBRE.wav;
43025006;DICIEMBRE.wav;TELEVISION.wav;2697;NOVIEMBRE.wav;
71646117;DICIEMBRE.wav;TELEFONIA.wav;4972;NOVIEMBRE.wav;
8358145;DICIEMBRE.wav;INTERNET.wav;14900;NOVIEMBRE.wav;
1040741259;DICIEMBRE.wav;TELEVISION.wav;3371;NOVIEMBRE.wav;
43877093;DICIEMBRE.wav;INTERNET.wav;14900;NOVIEMBRE.wav;
800128735;DICIEMBRE.wav;TELEVISION.wav;2967;NOVIEMBRE.wav;
800194096;DICIEMBRE.wav;INTERNET.wav;190400;NOVIEMBRE.wav;
860013704;DICIEMBRE.wav;CONECTIVIDAD.wav;1656480;NOVIEMBRE.wav;
890900841;DICIEMBRE.wav;INTERNET DEDICADO 1-1.wav;500264;NOVIEMBRE.wav;
890903407;DICIEMBRE.wav;TRONCAL SIP.wav;1444403;NOVIEMBRE.wav;
890980150;DICIEMBRE.wav;INTERNET.wav;190400;NOVIEMBRE.wav;
91264900;DICIEMBRE.wav;TELEVISION.wav;976;NOVIEMBRE.wav;
925055131;DICIEMBRE.wav;TELEFONIA.wav;29136;NOVIEMBRE.wav;
98495013;DICIEMBRE.wav;TRONCAL SIP.wav;103292;NOVIEMBRE.wav;
98541942;DICIEMBRE.wav;DUO_TO_BA.wav;6831;NOVIEMBRE.wav;
98579010;DICIEMBRE.wav;TELEFONIA.wav;30580;NOVIEMBRE.wav;
98668965;DICIEMBRE.wav;VOZ PLUS.wav;23896;NOVIEMBRE.wav;
901414847;DICIEMBRE.wav;TELEVISION.wav;6775;NOVIEMBRE.wav;
901427659;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;10326;NOVIEMBRE.wav;
901523516;DICIEMBRE.wav;MCAFEE.wav;1514;NOVIEMBRE.wav;
901529915;DICIEMBRE.wav;INTERNET.wav;43012;NOVIEMBRE.wav;
901221165;DICIEMBRE.wav;TELEVISION.wav;9109;NOVIEMBRE.wav;
901231950;DICIEMBRE.wav;DUO_TO_BA.wav;7290;NOVIEMBRE.wav;
901246658;DICIEMBRE.wav;DUO_TO_BA.wav;10851;NOVIEMBRE.wav;
901249418;DICIEMBRE.wav;TELEVISION.wav;102292;NOVIEMBRE.wav;
901274680;DICIEMBRE.wav;INTERNET.wav;85188;NOVIEMBRE.wav;
901277885;DICIEMBRE.wav;INTERNET.wav;53133;NOVIEMBRE.wav;
901305690;DICIEMBRE.wav;DUO_TV_BA.wav;42800;NOVIEMBRE.wav;
901306258;DICIEMBRE.wav;INTERNET.wav;33692;NOVIEMBRE.wav;
901309970;DICIEMBRE.wav;INTERNET.wav;9508;NOVIEMBRE.wav;
901318357;DICIEMBRE.wav;DUO_TO_BA.wav;23909;NOVIEMBRE.wav;
901339166;DICIEMBRE.wav;INTERNET.wav;34854;NOVIEMBRE.wav;
901352530;DICIEMBRE.wav;TRIO.wav;25891;NOVIEMBRE.wav;
901353915;DICIEMBRE.wav;TELEFONIA.wav;18864;NOVIEMBRE.wav;
901364656;DICIEMBRE.wav;INTERNET.wav;6774;NOVIEMBRE.wav;
901383400;DICIEMBRE.wav;DUO_TO_BA.wav;35849;NOVIEMBRE.wav;
901410663;DICIEMBRE.wav;TRIO.wav;7271;NOVIEMBRE.wav;
900929914;DICIEMBRE.wav;INTERNET.wav;5141;NOVIEMBRE.wav;
900964870;DICIEMBRE.wav;TELEFONIA.wav;32339;NOVIEMBRE.wav;
900976610;DICIEMBRE.wav;TRONCAL SIP.wav;48335;NOVIEMBRE.wav;
901000976;DICIEMBRE.wav;INTERNET.wav;51635;NOVIEMBRE.wav;
901023218;DICIEMBRE.wav;OFFICE 365.wav;202052;NOVIEMBRE.wav;
901033738;DICIEMBRE.wav;INTERNET.wav;5671;NOVIEMBRE.wav;
901039644;DICIEMBRE.wav;MCAFEE.wav;2649;NOVIEMBRE.wav;
901048128;DICIEMBRE.wav;INTERNET.wav;32272;NOVIEMBRE.wav;
901053031;DICIEMBRE.wav;DUO_TO_BA.wav;10935;NOVIEMBRE.wav;
901081761;DICIEMBRE.wav;TELEFONIA.wav;6104;NOVIEMBRE.wav;
901102297;DICIEMBRE.wav;DUO_TO_BA.wav;38351;NOVIEMBRE.wav;
901130935;DICIEMBRE.wav;INTERNET.wav;14177;NOVIEMBRE.wav;
901167990;DICIEMBRE.wav;INTERNET.wav;45801;NOVIEMBRE.wav;
901198259;DICIEMBRE.wav;TELEFONIA.wav;17704;NOVIEMBRE.wav;
901202949;DICIEMBRE.wav;DUO_TO_BA.wav;34156;NOVIEMBRE.wav;
901210146;DICIEMBRE.wav;TELEFONIA PBX.wav;17042;NOVIEMBRE.wav;
901210540;DICIEMBRE.wav;VOZ PLUS.wav;4975;NOVIEMBRE.wav;
900663949;DICIEMBRE.wav;TELEFONIA.wav;6619;NOVIEMBRE.wav;
900705846;DICIEMBRE.wav;INTERNET.wav;24397;NOVIEMBRE.wav;
900720461;DICIEMBRE.wav;VOZ PLUS.wav;2303;NOVIEMBRE.wav;
900462403;DICIEMBRE.wav;INTERNET.wav;10161;NOVIEMBRE.wav;
900463396;DICIEMBRE.wav;EQUIPOS.wav;4187;NOVIEMBRE.wav;
900467409;DICIEMBRE.wav;OFFICE 365.wav;87296;NOVIEMBRE.wav;
900491109;DICIEMBRE.wav;OFFICE 365.wav;9977;NOVIEMBRE.wav;
900514880;DICIEMBRE.wav;INTERNET.wav;5671;NOVIEMBRE.wav;
900524512;DICIEMBRE.wav;INTERNET.wav;14439;NOVIEMBRE.wav;
900537840;DICIEMBRE.wav;INTERNET.wav;98281;NOVIEMBRE.wav;
900543097;DICIEMBRE.wav;DUO_TO_BA.wav;27097;NOVIEMBRE.wav;
900565698;DICIEMBRE.wav;TELEFONIA.wav;22450;NOVIEMBRE.wav;
900583468;DICIEMBRE.wav;INTERNET.wav;62083;NOVIEMBRE.wav;
900587559;DICIEMBRE.wav;DUO_TO_BA.wav;19020;NOVIEMBRE.wav;
900587839;DICIEMBRE.wav;TELEFONIA.wav;18864;NOVIEMBRE.wav;
900609843;DICIEMBRE.wav;INTERNET.wav;322721;NOVIEMBRE.wav;
900631205;DICIEMBRE.wav;TRIO.wav;28182;NOVIEMBRE.wav;
900237605;DICIEMBRE.wav;SERVICIOS CLOUD.wav;21642;NOVIEMBRE.wav;
900268990;DICIEMBRE.wav;TRONCAL SIP.wav;20765;NOVIEMBRE.wav;
900294610;DICIEMBRE.wav;VOZ PLUS.wav;5735;NOVIEMBRE.wav;
900307969;DICIEMBRE.wav;DUO_TO_BA.wav;28232;NOVIEMBRE.wav;
900309848;DICIEMBRE.wav;TRIO.wav;48049;NOVIEMBRE.wav;
900324122;DICIEMBRE.wav;TELEFONIA.wav;8532;NOVIEMBRE.wav;
900328935;DICIEMBRE.wav;INTERNET.wav;61317;NOVIEMBRE.wav;
900339142;DICIEMBRE.wav;TELEFONIA.wav;9887;NOVIEMBRE.wav;
900359089;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;5400;NOVIEMBRE.wav;
900368059;DICIEMBRE.wav;EQUIPOS.wav;4187;NOVIEMBRE.wav;
900379747;DICIEMBRE.wav;INTERNET.wav;29331;NOVIEMBRE.wav;
900397249;DICIEMBRE.wav;INTERNET.wav;55967;NOVIEMBRE.wav;
900409825;DICIEMBRE.wav;SERVICIOS CLOUD.wav;56785;NOVIEMBRE.wav;
900413905;DICIEMBRE.wav;NUMERO UNICO.wav;25171;NOVIEMBRE.wav;
900423073;DICIEMBRE.wav;TRONCAL SIP.wav;53774;NOVIEMBRE.wav;
900030374;DICIEMBRE.wav;DUO_TO_BA.wav;35968;NOVIEMBRE.wav;
900052962;DICIEMBRE.wav;TELEFONIA.wav;3996;NOVIEMBRE.wav;
900061096;DICIEMBRE.wav;TELEFONIA PBX.wav;39089;NOVIEMBRE.wav;
900071162;DICIEMBRE.wav;INTERNET.wav;33692;NOVIEMBRE.wav;
900085882;DICIEMBRE.wav;OFFICE 365.wav;75581;NOVIEMBRE.wav;
900090527;DICIEMBRE.wav;INTERNET.wav;9541;NOVIEMBRE.wav;
900127219;DICIEMBRE.wav;TRONCAL SIP.wav;12459;NOVIEMBRE.wav;
900153329;DICIEMBRE.wav;INTERNET.wav;190400;NOVIEMBRE.wav;
900167524;DICIEMBRE.wav;INTERNET.wav;15852;NOVIEMBRE.wav;
900177564;DICIEMBRE.wav;INTERNET.wav;28879;NOVIEMBRE.wav;
900208742;DICIEMBRE.wav;TELEVISION.wav;5645;NOVIEMBRE.wav;
900219508;DICIEMBRE.wav;TRONCAL SIP.wav;39050;NOVIEMBRE.wav;
900222350;DICIEMBRE.wav;TRONCAL SIP.wav;29071;NOVIEMBRE.wav;
900231101;DICIEMBRE.wav;INTERNET.wav;31368;NOVIEMBRE.wav;
890907797;DICIEMBRE.wav;TRONCAL SIP.wav;138920;NOVIEMBRE.wav;
890913647;DICIEMBRE.wav;TELEFONIA.wav;26909;NOVIEMBRE.wav;
890914711;DICIEMBRE.wav;TRONCAL SIP.wav;283435;NOVIEMBRE.wav;
890917197;DICIEMBRE.wav;INTERNET.wav;36176;NOVIEMBRE.wav;
891401711;DICIEMBRE.wav;CYBER SECURITY.wav;51672;NOVIEMBRE.wav;
8224426;DICIEMBRE.wav;TELEFONIA.wav;44727;NOVIEMBRE.wav;
8249998;DICIEMBRE.wav;INTERNET.wav;25519;NOVIEMBRE.wav;
830092963;DICIEMBRE.wav;INTERNET DEDICADO 1-1.wav;506690;NOVIEMBRE.wav;
830507952;DICIEMBRE.wav;INTERNET.wav;159936;NOVIEMBRE.wav;
83230577;DICIEMBRE.wav;TELEFONIA.wav;1418;NOVIEMBRE.wav;
83545934;DICIEMBRE.wav;INTERNET.wav;31433;NOVIEMBRE.wav;
8358745;DICIEMBRE.wav;TRIO.wav;11426;NOVIEMBRE.wav;
860007305;DICIEMBRE.wav;DUO_TO_BA.wav;16597;NOVIEMBRE.wav;
860031909;DICIEMBRE.wav;CYBER SECURITY.wav;14774;NOVIEMBRE.wav;
860513493;DICIEMBRE.wav;CYBER SECURITY.wav;3385723;NOVIEMBRE.wav;
860529344;DICIEMBRE.wav;CONECTIVIDAD.wav;246361;NOVIEMBRE.wav;
890302988;DICIEMBRE.wav;TRONCAL SIP.wav;29071;NOVIEMBRE.wav;
890902312;DICIEMBRE.wav;VOZ PLUS.wav;2868;NOVIEMBRE.wav;
890906097;DICIEMBRE.wav;INTERNET.wav;17506;NOVIEMBRE.wav;
890906793;DICIEMBRE.wav;TELEFONIA.wav;10476;NOVIEMBRE.wav;
811012427;DICIEMBRE.wav;TELEFONIA.wav;10870;NOVIEMBRE.wav;
811013257;DICIEMBRE.wav;TELEFONIA.wav;6521;NOVIEMBRE.wav;
811015684;DICIEMBRE.wav;TELEFONIA.wav;45960;NOVIEMBRE.wav;
811016661;DICIEMBRE.wav;TELEFONIA.wav;29350;NOVIEMBRE.wav;
811018538;DICIEMBRE.wav;TELEFONIA.wav;21440;NOVIEMBRE.wav;
811023331;DICIEMBRE.wav;TRONCAL SIP.wav;7506;NOVIEMBRE.wav;
811023500;DICIEMBRE.wav;EQUIPOS.wav;4571;NOVIEMBRE.wav;
811029117;DICIEMBRE.wav;DUO_TO_BA.wav;17032;NOVIEMBRE.wav;
811033259;DICIEMBRE.wav;INTERNET.wav;45801;NOVIEMBRE.wav;
811033462;DICIEMBRE.wav;EQUIPOS.wav;4187;NOVIEMBRE.wav;
811037385;DICIEMBRE.wav;TELEFONIA.wav;12737;NOVIEMBRE.wav;
811040364;DICIEMBRE.wav;EQUIPOS.wav;4187;NOVIEMBRE.wav;
811041657;DICIEMBRE.wav;TELEVISION.wav;976;NOVIEMBRE.wav;
812007856;DICIEMBRE.wav;TELEVISION.wav;697;NOVIEMBRE.wav;
816000323;DICIEMBRE.wav;OFFICE 365.wav;30232;NOVIEMBRE.wav;
816007055;DICIEMBRE.wav;CYBER SECURITY.wav;6060;NOVIEMBRE.wav;
800163131;DICIEMBRE.wav;TELEFONIA.wav;24667;NOVIEMBRE.wav;
800164580;DICIEMBRE.wav;SERVICIOS CLOUD.wav;43283;NOVIEMBRE.wav;
800173155;DICIEMBRE.wav;DUO_TO_BA.wav;16597;NOVIEMBRE.wav;
800184269;DICIEMBRE.wav;TELEFONIA.wav;4063;NOVIEMBRE.wav;
800192969;DICIEMBRE.wav;INTERNET.wav;63095;NOVIEMBRE.wav;
800225450;DICIEMBRE.wav;DUO_TV_BA.wav;12629;NOVIEMBRE.wav;
801002376;DICIEMBRE.wav;INTERNET.wav;34497;NOVIEMBRE.wav;
802010050;DICIEMBRE.wav;OFFICE 365.wav;75581;NOVIEMBRE.wav;
804000123;DICIEMBRE.wav;OFFICE 365.wav;112867;NOVIEMBRE.wav;
8045834;DICIEMBRE.wav;DUO_TO_BA.wav;27884;NOVIEMBRE.wav;
811001175;DICIEMBRE.wav;TELEFONIA PBX.wav;6630;NOVIEMBRE.wav;
811003174;DICIEMBRE.wav;INTERNET.wav;51635;NOVIEMBRE.wav;
811007270;DICIEMBRE.wav;DUO_TO_BA.wav;19916;NOVIEMBRE.wav;
811007315;DICIEMBRE.wav;TELEFONIA.wav;6368;NOVIEMBRE.wav;
71659892;DICIEMBRE.wav;INTERNET.wav;11900;NOVIEMBRE.wav;
71720718;DICIEMBRE.wav;TELEFONIA.wav;9463;NOVIEMBRE.wav;
800114140;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;28080;NOVIEMBRE.wav;
800117578;DICIEMBRE.wav;TRONCAL SIP.wav;41893;NOVIEMBRE.wav;
6788636;DICIEMBRE.wav;TELEFONIA.wav;37863;NOVIEMBRE.wav;
681647;DICIEMBRE.wav;TELEFONIA.wav;8190;NOVIEMBRE.wav;
700282598;DICIEMBRE.wav;INTERNET.wav;54389;NOVIEMBRE.wav;
70081801;DICIEMBRE.wav;INTERNET.wav;16935;NOVIEMBRE.wav;
70351506;DICIEMBRE.wav;INTERNET.wav;8753;NOVIEMBRE.wav;
70567772;DICIEMBRE.wav;INTERNET.wav;9355;NOVIEMBRE.wav;
70697792;DICIEMBRE.wav;INTERNET.wav;141448;NOVIEMBRE.wav;
70827116;DICIEMBRE.wav;INTERNET.wav;28879;NOVIEMBRE.wav;
70954675;DICIEMBRE.wav;INTERNET.wav;14177;NOVIEMBRE.wav;
711802;DICIEMBRE.wav;TELEFONIA.wav;19792;NOVIEMBRE.wav;
71290911;DICIEMBRE.wav;TELEFONIA.wav;5462;NOVIEMBRE.wav;
71362592;DICIEMBRE.wav;TELEFONIA.wav;103528;NOVIEMBRE.wav;
71384071;DICIEMBRE.wav;TELEFONIA PBX.wav;14831;NOVIEMBRE.wav;
71589266;DICIEMBRE.wav;INTERNET.wav;5671;NOVIEMBRE.wav;
